num_tasks,burst_mean,burst_std,arrival_mean,arrival_std,burst_min,burst_max,arrival_min,arrival_max,best_algo
3,11.0,6.164414002968976,6.0,0.816496580927726,4,19,5,7,1
14,9.571428571428571,4.41934522807372,3.5714285714285716,3.4166459266003995,2,18,0,9,2
14,9.5,5.716517421347671,3.357142857142857,3.130658142973018,1,19,0,8,1
6,7.333333333333333,4.533823502911814,7.666666666666667,1.5986105077709065,3,13,5,9,0
7,9.142857142857142,5.890150893739515,4.428571428571429,3.0169588688489823,1,16,0,9,1
12,9.416666666666666,5.29871577732651,5.0,2.5495097567963922,2,17,1,9,1
6,7.833333333333333,5.58022301426107,4.666666666666667,2.2852182001336816,1,19,1,8,1
13,9.615384615384615,5.704768066996663,6.769230769230769,2.4543163282375104,1,18,1,9,1
15,13.266666666666667,4.795368135561184,4.933333333333334,2.719477073916152,1,19,0,9,0
6,12.666666666666666,3.9440531887330774,2.8333333333333335,1.863389981249825,8,19,0,6,0
5,16.0,2.756809750418044,3.8,2.2271057451320084,12,19,2,8,0
3,11.666666666666666,3.858612300930075,5.0,2.943920288775949,8,17,1,8,0
14,9.142857142857142,5.343315488361441,4.0,3.0237157840738176,1,18,0,9,1
7,8.714285714285714,4.430874976934521,4.714285714285714,3.9175169145148825,3,18,0,9,2
6,11.5,5.469613027140647,6.0,2.309401076758503,2,16,2,8,1
10,7.9,3.961060464067672,4.4,2.764054992217051,2,13,0,8,0
6,11.333333333333334,5.436502143433363,5.0,1.4142135623730951,3,19,2,6,1
14,11.0,5.1269595556932455,4.857142857142857,2.8499910490371434,1,19,0,9,1
14,12.785714285714286,4.4589968671467455,2.7857142857142856,2.703927604392528,3,19,0,9,0
14,9.142857142857142,5.207921752445195,4.785714285714286,3.188787755078531,2,18,0,9,1
9,9.444444444444445,5.479479113750201,3.7777777777777777,3.292340531117568,1,19,0,8,1
12,8.916666666666666,6.075337210577057,3.75,2.2407216099581255,1,19,0,9,1
14,11.928571428571429,5.119490567768378,3.5,2.745125550082234,3,19,0,9,1
7,9.285714285714286,3.534090536243709,5.428571428571429,2.498979383505129,4,14,2,9,0
14,12.857142857142858,5.207921752445196,4.0,2.104417123236605,2,19,0,9,1
11,9.909090909090908,5.350523261658968,5.090909090909091,2.4291616756158887,2,18,0,9,1
4,14.0,5.049752469181039,3.75,1.479019945774904,8,19,2,6,1
13,11.923076923076923,4.874762928539957,3.6923076923076925,2.1620722034700304,1,18,0,7,0
12,8.333333333333334,5.572751165766829,4.5,1.6583123951777,1,18,1,7,1
3,10.333333333333334,2.494438257849294,6.666666666666667,1.699673171197595,7,13,5,9,0
10,9.8,5.688585061331157,6.4,2.939387691339814,2,19,0,9,1
3,7.0,2.943920288775949,5.333333333333333,3.0912061651652345,4,11,1,8,2
5,13.8,5.1536394906900505,4.6,3.4409301068170506,5,19,0,9,1
6,8.0,5.916079783099616,4.333333333333333,3.815174380753199,1,19,0,9,1
6,11.666666666666666,5.849976258261415,3.5,1.2583057392117916,3,18,2,5,1
15,9.266666666666667,6.41318087136866,4.866666666666666,2.8720878971384023,1,19,0,9,1
5,12.8,2.9257477676655586,7.0,1.5491933384829668,8,16,4,8,0
4,9.0,5.244044240850758,4.25,3.418698582794336,3,16,1,9,1
14,12.214285714285714,3.609087170474223,4.714285714285714,2.6029810226126573,5,18,0,8,0
4,11.75,2.48746859276655,7.0,1.8708286933869707,8,14,4,9,0
4,7.25,4.437059837324712,5.0,2.1213203435596424,2,14,2,7,0
11,12.636363636363637,4.695698752779984,3.272727272727273,2.699862255439545,3,19,0,8,0
6,7.666666666666667,5.497474167490214,5.833333333333333,1.3437096247164249,1,18,4,7,1
10,8.6,4.758150901348127,7.0,2.0,2,16,3,9,0
8,10.125,4.648588495446763,2.625,2.2325713874364688,2,17,1,8,0
12,10.416666666666666,6.8368893186562225,3.4166666666666665,3.3281209246193093,1,19,0,9,1
4,9.5,7.088723439378913,3.5,2.179449471770337,2,18,0,6,1
9,12.444444444444445,5.123174170399335,4.555555555555555,1.9499920860871383,2,18,1,7,1
10,9.2,4.534313619501853,5.5,2.80178514522438,1,18,2,9,0
14,10.0,4.825527358301296,3.857142857142857,2.6687916703242003,1,18,0,8,0
9,9.777777777777779,5.883645464388323,5.333333333333333,3.055050463303893,1,19,0,9,1
4,7.5,5.894913061275798,3.25,3.112474899497183,1,17,0,8,1
15,9.6,5.642694391866354,3.6,2.893671255228094,1,19,0,9,1
10,12.6,4.983974317750845,3.9,2.0223748416156684,1,19,1,8,0
11,14.181818181818182,5.373642438593327,5.363636363636363,2.1436047495548354,1,19,1,9,1
13,9.538461538461538,5.527767453298979,3.923076923076923,2.7585263195447856,1,18,0,9,1
11,11.0,6.193838580689391,5.0,2.449489742783178,1,17,1,8,1
12,11.25,4.529992641642294,3.4166666666666665,2.628635049264584,1,17,0,9,0
15,10.866666666666667,4.828618389928485,5.133333333333334,3.159465496286076,2,19,0,9,2
8,14.375,3.42554740151118,4.0,2.8284271247461903,9,19,0,8,0
7,11.285714285714286,6.226998490772391,2.7142857142857144,3.010186786529354,1,19,0,9,1
3,15.666666666666666,2.8674417556808756,7.666666666666667,1.8856180831641267,12,19,5,9,0
5,11.2,5.075431016179809,5.0,2.449489742783178,3,17,2,9,1
6,9.0,5.627314338711377,4.666666666666667,2.8674417556808756,2,19,1,9,1
10,11.1,4.72122865364515,3.7,2.5317977802344327,2,18,1,9,0
13,8.0,5.203549084703927,4.769230769230769,2.576636034529881,1,18,0,9,1
14,9.5,5.5901699437494745,4.714285714285714,2.4032291201801033,2,17,1,9,1
14,10.0,6.07100838882165,4.428571428571429,3.437488404433133,1,19,0,9,1
10,12.2,5.688585061331157,4.6,3.1368774282716245,1,19,0,9,1
3,7.0,4.898979485566356,3.6666666666666665,3.091206165165235,1,13,1,8,2
12,10.75,4.745612008301283,5.416666666666667,2.6912925436591904,1,19,0,9,0
5,6.4,5.043808085167396,5.2,3.249615361854384,1,13,1,9,1
11,9.090909090909092,4.679831882266818,5.7272727272727275,3.1360342383018804,1,18,0,9,2
10,10.4,4.8207883172775805,4.9,2.2561028345356955,3,19,2,9,0
8,9.125,4.702060718451007,5.125,2.2043990110685496,2,17,2,9,0
4,14.0,3.7416573867739413,5.0,3.082207001484488,8,18,1,8,2
11,6.7272727272727275,4.653266869843537,3.8181818181818183,2.328408813611945,1,17,0,7,0
15,11.4,4.5431266766402185,4.333333333333333,2.748737083745107,3,19,0,8,0
5,9.8,7.413501197140255,6.2,2.3151673805580453,1,19,3,9,1
12,6.916666666666667,4.424521317486095,4.583333333333333,2.0190069065976197,2,17,2,8,0
14,10.857142857142858,4.501700359025351,4.285714285714286,2.519313155506914,5,19,0,9,0
13,11.461538461538462,3.433217477603292,5.076923076923077,2.268904800577327,6,18,0,9,0
5,9.2,6.337191807101944,1.4,0.8,1,18,0,2,1
14,10.0,4.8550415622761225,5.0,3.0,4,19,0,9,0
4,11.75,4.763139720814412,4.25,3.112474899497183,7,19,1,9,2
3,9.666666666666666,3.681787005729087,2.0,0.0,5,14,2,2,0
6,9.333333333333334,8.055363982396383,4.5,3.685557397915997,1,19,0,9,1
5,8.0,5.830951894845301,5.0,2.280350850198276,2,18,1,7,1
10,12.5,3.640054944640259,3.3,2.5317977802344322,6,18,1,8,0
3,13.333333333333334,5.2493385826745405,4.333333333333333,3.299831645537222,6,18,0,8,1
3,7.666666666666667,4.714045207910317,4.666666666666667,1.247219128924647,1,11,3,6,0
13,12.615384615384615,5.664171628463106,5.461538461538462,2.5605103041681905,1,19,2,9,1
7,11.285714285714286,4.095791767666128,3.857142857142857,2.6418917155581325,6,18,1,8,0
11,9.545454545454545,5.646618237552557,4.0,2.522624895547565,2,19,1,9,1
6,9.166666666666666,5.520165053893065,4.0,3.0,2,19,0,9,1
10,8.2,3.9698866482558417,4.7,2.4103941586387903,3,14,1,8,0
3,13.0,4.898979485566356,4.333333333333333,0.4714045207910317,7,19,4,5,0
3,13.333333333333334,5.90668171555645,5.333333333333333,2.0548046676563256,5,18,3,8,1
3,10.666666666666666,6.018490028422597,4.666666666666667,0.9428090415820634,5,19,4,6,1
11,11.181818181818182,4.108044919161819,4.181818181818182,2.690663379445226,5,18,0,9,0
6,14.666666666666666,2.4267032964268394,2.6666666666666665,2.6874192494328497,12,18,0,6,0
13,8.923076923076923,5.121020608336381,5.0,3.2344301602505596,1,18,0,9,1
5,13.6,5.642694391866353,3.8,2.4,4,19,1,7,1
8,9.125,5.18260311040697,4.5,3.0413812651491097,2,16,0,9,1
11,10.363636363636363,5.26174404672283,4.909090909090909,2.6783490659374976,2,19,1,9,1
9,7.888888888888889,4.4333194096133335,4.0,2.788866755113585,1,15,0,7,0
13,9.23076923076923,5.832981110808886,5.769230769230769,2.965282348830213,1,18,1,9,1
9,7.333333333333333,4.944132324730442,5.0,1.632993161855452,1,17,3,8,0
13,12.692307692307692,5.552333056190335,5.153846153846154,3.206871320873205,4,19,0,9,1
13,7.6923076923076925,5.524555191069377,2.4615384615384617,2.762813076318149,1,16,0,9,1
5,5.6,3.32264954516723,3.4,2.8,3,12,0,8,0
15,5.666666666666667,5.042045440317076,5.933333333333334,2.2939534045447005,1,18,2,9,1
3,7.666666666666667,5.734883511361751,5.333333333333333,1.247219128924647,1,15,4,7,1
5,8.8,6.144916598294887,4.2,2.785677655436824,2,17,1,8,1
13,11.538461538461538,4.601260439611748,4.384615384615385,2.9492753096432023,3,18,0,9,0
10,9.4,5.517245689653489,5.6,2.4166091947189146,2,19,0,9,1
13,9.692307692307692,5.822827959315557,3.076923076923077,2.7862723501961284,1,19,0,9,1
3,11.666666666666666,4.4969125210773475,7.0,0.0,8,18,7,7,0
13,10.076923076923077,5.497713349294043,5.6923076923076925,1.976189627486943,1,15,1,9,1
14,10.0,4.7207747548166585,4.0,3.2071349029490928,2,17,0,9,2
8,9.125,5.946374946133148,5.125,2.9764702249476644,2,17,1,9,1
5,6.6,4.127953488110059,5.0,2.280350850198276,3,13,2,8,0
11,12.090909090909092,5.418059791182306,5.181818181818182,2.4427325168262555,2,19,2,9,1
9,11.666666666666666,3.9440531887330774,3.888888888888889,1.7284832429004495,5,16,2,6,0
13,7.769230769230769,4.676518201098666,4.076923076923077,3.384615384615385,1,16,0,9,2
5,8.6,4.127953488110059,5.6,2.244994432064365,4,14,2,8,0
9,8.555555555555555,4.54877544232416,3.5555555555555554,1.640535895581489,1,17,0,6,0
6,11.333333333333334,5.436502143433364,3.8333333333333335,3.624760528488591,3,19,0,9,1
12,11.916666666666666,5.908444991892725,3.25,2.3496453633119474,1,19,0,7,1
12,10.416666666666666,4.091827899063639,4.166666666666667,2.8819360776317637,4,19,0,8,0
8,8.0,6.244997998398398,3.125,1.899835519196333,2,19,1,6,1
12,10.833333333333334,5.7566386797235145,3.9166666666666665,2.9568658332016953,2,18,0,9,1
12,11.25,5.035292113340264,6.166666666666667,2.7028791233711424,3,18,1,9,1
4,13.75,1.920286436967152,5.0,3.1622776601683795,11,16,1,9,2
8,11.875,5.71046189025021,5.75,2.165063509461097,1,19,3,9,1
7,10.0,5.9281411203561225,4.285714285714286,2.249716535431946,1,15,1,7,1
5,12.2,5.344155686354956,7.2,1.7204650534085253,2,17,4,9,1
4,4.5,2.692582403567252,4.0,3.1622776601683795,2,9,0,8,2
4,9.0,7.0710678118654755,4.0,3.3166247903554,1,17,1,9,1
5,8.6,5.238320341483519,3.6,3.2,3,18,0,8,1
6,12.166666666666666,4.374801582802229,5.833333333333333,1.863389981249825,4,17,3,9,0
15,10.0,5.977736472389306,4.4,2.8472208672083497,1,17,0,9,1
15,10.266666666666667,5.359933664597808,4.466666666666667,3.18049611783375,1,18,0,9,1
6,5.666666666666667,2.9249881291307074,4.166666666666667,2.7938424357067015,2,11,0,9,0
5,10.8,5.2687759489277965,5.2,2.9257477676655586,6,19,0,8,1
6,9.666666666666666,6.073622386096199,3.6666666666666665,2.3570226039551585,1,18,1,8,1
14,9.642857142857142,4.2360214294807825,5.285714285714286,2.710523708715754,4,18,1,9,0
5,7.4,3.6110940170535573,4.8,2.2271057451320084,3,14,3,9,0
8,11.5,4.301162633521313,2.375,1.996089927833914,6,19,0,6,0
12,8.833333333333334,5.785518319236594,4.583333333333333,3.4024092770989336,1,19,0,9,1
10,10.5,5.463515351859094,5.4,2.537715508089904,3,19,0,9,1
4,10.5,3.3541019662496847,4.75,2.8613807855648994,6,15,0,7,0
7,7.142857142857143,4.050699108216522,4.142857142857143,3.1815796359028696,1,14,0,9,2
5,4.2,3.9698866482558417,6.2,2.039607805437114,1,12,4,9,0
15,11.0,6.044281043543006,4.666666666666667,3.197221015541813,1,18,0,9,1
13,9.461538461538462,5.651621749760582,5.3076923076923075,2.865836309261101,2,19,0,9,1
5,10.0,5.656854249492381,2.2,1.7204650534085253,3,19,0,5,1
13,11.153846153846153,5.544868089520031,5.461538461538462,2.4373814642699783,1,18,1,9,1
10,13.6,4.673328578219169,3.5,2.4596747752497685,2,19,1,7,0
13,11.0,5.870395085642742,4.230769230769231,3.042110758966952,2,19,0,9,1
12,8.333333333333334,5.153208277913436,5.166666666666667,2.229848026709942,1,18,1,8,1
5,8.4,5.1613951602255765,3.6,3.4985711369071804,1,15,0,9,1
3,9.333333333333334,5.90668171555645,6.333333333333333,1.247219128924647,1,14,5,8,1
9,10.777777777777779,5.028314888437671,4.111111111111111,2.078698548207745,3,18,0,8,1
10,6.8,5.491812087098393,4.9,2.8442925306655784,1,14,0,9,1
15,12.866666666666667,5.264556539306569,4.933333333333334,2.5681813712344295,3,19,0,8,1
6,13.0,5.715476066494082,5.5,2.4324199198877374,1,18,2,9,1
11,9.454545454545455,4.271760045262083,5.090909090909091,2.2342192231717286,4,16,1,8,0
6,12.5,4.387482193696061,4.0,2.23606797749979,7,19,0,7,0
9,8.777777777777779,6.562143582325956,4.555555555555555,2.7125679146074897,1,19,1,9,1
8,11.0,4.092676385936225,4.125,2.7585095613392387,4,17,1,9,0
11,10.363636363636363,4.558164049716972,4.090909090909091,2.9681504940571832,3,18,0,9,0
15,6.866666666666666,6.291440393282147,4.6,2.961981318869742,1,19,0,9,1
5,8.0,5.138093031466052,6.6,1.9595917942265424,1,17,3,8,1
3,7.666666666666667,4.109609335312651,5.0,2.449489742783178,3,13,2,8,0
7,12.428571428571429,5.851914042361155,5.428571428571429,2.5555062599997598,3,19,1,9,1
14,13.785714285714286,4.600909404339404,5.0,3.4226138716316967,5,19,0,9,2
13,10.692307692307692,5.340478448526086,5.3076923076923075,3.2906537901857598,1,19,0,9,1
4,10.0,1.7320508075688772,3.25,2.0463381929681126,7,11,0,5,0
8,9.375,3.4977671449083054,4.875,2.8476964374736293,5,15,1,8,0
15,10.533333333333333,5.4389541478323045,4.666666666666667,3.1340424729448424,1,18,0,9,1
14,11.142857142857142,5.3566666455007645,5.428571428571429,3.0169588688489823,2,19,0,9,1
15,10.666666666666666,5.362420680584054,5.133333333333334,3.138293945583952,1,17,0,9,1
15,11.333333333333334,5.436502143433364,4.333333333333333,2.72437556556034,2,19,1,9,1
12,7.583333333333333,4.132358756072479,5.166666666666667,3.210226714043037,2,17,0,9,2
10,13.7,4.817675788178361,4.4,3.104834939252005,5,19,0,9,2
5,9.0,7.155417527999327,4.8,1.16619037896906,2,19,3,6,1
14,9.428571428571429,4.337778985911137,4.571428571428571,2.896162133244756,1,18,0,9,0
8,8.375,4.794202227691277,4.75,3.307189138830738,2,19,0,9,2
14,11.642857142857142,4.745029622926392,4.857142857142857,2.294625486315573,3,19,1,9,0
11,11.090909090909092,6.316710096741895,5.2727272727272725,3.0178532132177875,2,19,0,9,1
4,7.5,1.5,6.0,2.1213203435596424,5,9,3,8,0
9,10.555555555555555,3.744955454745048,4.777777777777778,2.57240820062005,5,17,0,9,0
12,11.75,4.763139720814412,5.25,2.553592241007427,1,19,1,9,0
7,10.714285714285714,6.430158534243942,5.285714285714286,2.864276807966203,2,19,0,8,1
13,9.692307692307692,6.508983323478824,3.923076923076923,2.0176733920929233,1,18,1,7,1
4,16.0,0.7071067811865476,3.0,2.9154759474226504,15,17,1,8,0
14,11.928571428571429,5.560887464043406,3.4285714285714284,2.226922466874271,1,19,1,8,1
14,8.857142857142858,5.81693516328638,4.642857142857143,2.94247570343514,1,17,0,9,1
4,7.5,4.092676385936225,6.25,3.2691742076555053,4,14,1,9,2
10,10.3,5.273518749374084,3.9,3.1128764832546763,4,19,0,8,1
4,8.25,3.031088913245535,3.75,2.48746859276655,4,12,0,7,0
11,13.454545454545455,4.0979736980307795,3.272727272727273,2.7990553306073913,5,19,0,8,0
3,5.333333333333333,3.299831645537222,1.3333333333333333,1.247219128924647,1,9,0,3,0
12,10.166666666666666,4.963757537278476,3.5833333333333335,2.0190069065976197,4,19,0,7,0
7,10.714285714285714,5.41728149310244,5.0,1.3093073414159542,2,16,3,7,1
4,9.25,6.015604707757983,5.0,3.1622776601683795,2,17,1,9,1
10,12.4,5.122499389946279,3.7,3.3481338085566414,1,16,0,9,1
15,6.933333333333334,4.4492196569236215,5.2,2.454927018602929,1,15,0,9,0
4,10.5,4.716990566028302,6.0,3.6742346141747673,4,17,0,9,2
6,6.166666666666667,2.1147629234082532,3.3333333333333335,3.7267799624996494,2,9,0,9,2
11,8.727272727272727,4.473983563405193,5.909090909090909,2.5028908905338554,4,18,1,9,0
7,10.142857142857142,4.257046978786097,4.571428571428571,2.920721185751553,1,16,0,8,0
4,7.25,4.968651728587948,3.5,0.5,2,15,3,4,0
8,8.875,5.23061898822692,5.625,2.9553976043842223,1,16,2,9,1
14,11.357142857142858,5.353331977871924,4.571428571428571,3.040542379113252,1,19,0,9,1
11,8.545454545454545,5.898592071821213,5.0,2.6285149626910838,1,18,1,9,1
14,9.928571428571429,5.119490567768378,3.4285714285714284,3.1783707801838554,1,17,0,9,1
3,5.333333333333333,4.0276819911981905,4.666666666666667,3.0912061651652345,2,11,2,9,2
14,11.214285714285714,4.378169405920558,4.5,3.2015621187164243,3,19,0,9,2
11,10.090909090909092,4.851514205136849,4.7272727272727275,2.489647988659846,1,19,0,8,0
12,9.75,5.2934708210524155,4.833333333333333,2.793842435706702,3,19,1,8,1
5,7.8,5.1146847410177685,3.8,3.1874754901018454,1,16,0,7,1
6,14.333333333333334,4.459696053419884,5.833333333333333,3.0230595245361753,7,19,0,9,2
12,11.083333333333334,5.0901593513584835,4.583333333333333,2.1392496088322392,3,19,1,8,1
3,13.666666666666666,6.128258770283412,4.333333333333333,0.9428090415820634,5,18,3,5,1
4,11.75,5.0682837331783235,4.25,3.031088913245535,5,18,0,8,1
15,6.133333333333334,2.825282680055612,3.466666666666667,2.4184476196289406,2,13,0,8,0
8,9.875,5.348773223833667,5.625,2.6896793489187516,4,16,1,9,1
15,10.933333333333334,5.555377774933242,5.266666666666667,2.9769484749021475,2,19,0,9,1
9,10.88888888888889,5.782049702781195,4.444444444444445,2.8717439962933526,4,19,0,9,1
12,11.833333333333334,5.320296566504123,6.333333333333333,2.321398046197353,3,19,1,9,1
9,10.11111111111111,5.743487992586705,5.222222222222222,2.698879511442471,2,18,0,9,1
4,6.5,3.2015621187164243,2.5,2.692582403567252,3,11,0,7,0
15,10.733333333333333,4.358389100981641,6.2,2.7616420236277306,5,18,0,9,0
11,8.090909090909092,4.94431805123169,4.363636363636363,2.705977466570403,2,16,0,9,0
7,11.0,4.7207747548166585,4.142857142857143,2.4159335036125373,4,17,0,7,0
5,6.6,5.9531504264548865,2.6,2.1540659228538015,1,18,0,6,1
8,9.875,5.395310463726809,4.0,2.958039891549808,2,18,1,9,1
3,5.0,3.559026084010437,6.333333333333333,1.247219128924647,2,10,5,8,0
10,6.8,3.2802438933713454,3.5,3.138470965295043,2,13,0,9,2
13,10.384615384615385,5.4283934659622615,5.3076923076923075,2.523264533362573,3,19,0,8,1
4,9.0,5.612486080160912,5.25,2.5860201081971503,2,17,2,9,1
8,7.25,4.437059837324712,3.125,3.018174116912409,2,15,0,9,2
10,8.3,5.254521862167861,3.7,1.9,1,17,1,8,1
4,10.75,6.977642868476432,3.75,2.8613807855648994,2,19,0,8,1
4,12.0,4.123105625617661,4.75,1.7853571071357126,9,19,3,7,0
10,11.8,5.015974481593781,4.6,3.0724582991474434,5,18,0,9,1
4,9.25,3.344772040064913,5.0,3.391164991562634,5,13,0,9,2
6,11.166666666666666,5.4594464513864,5.166666666666667,2.4094720491334933,2,18,2,9,1
3,8.333333333333334,6.182412330330469,6.666666666666667,0.9428090415820634,3,17,6,8,1
3,10.333333333333334,2.0548046676563256,2.6666666666666665,2.494438257849294,8,13,0,6,0
12,9.75,5.569634937168982,5.25,2.0463381929681126,2,19,2,8,1
5,14.2,4.261455150532504,5.4,2.5768197453450252,8,19,3,9,0
13,9.538461538461538,4.289797998030365,3.3846153846153846,2.527950265408459,3,16,1,9,0
3,9.666666666666666,5.2493385826745405,3.0,2.8284271247461903,5,17,1,7,1
8,12.75,5.402545696243577,5.625,2.341874249399399,4,17,1,9,1
11,10.636363636363637,4.676298599858795,6.636363636363637,2.459590774267033,4,18,0,9,0
7,8.857142857142858,6.174337938564088,5.571428571428571,2.381904571504724,1,19,2,8,1
4,11.5,3.570714214271425,4.75,2.8613807855648994,7,17,1,9,0
8,11.5,5.315072906367325,4.75,1.920286436967152,2,19,1,7,1
10,9.0,4.919349550499537,4.5,2.539685019840059,1,15,1,9,0
12,8.5,4.536885862938733,6.0,3.1091263510296048,3,17,0,9,2
14,8.285714285714286,4.620274751084637,5.857142857142857,2.8749445424997297,1,17,0,9,0
4,10.5,6.5,3.0,3.082207001484488,1,17,0,8,1
3,10.666666666666666,4.784233364802441,5.333333333333333,1.8856180831641267,4,15,4,8,0
10,12.1,5.243090691567332,4.2,3.0919249667480613,3,19,0,9,1
3,6.666666666666667,4.921607686744467,2.3333333333333335,2.0548046676563256,1,13,0,5,0
15,10.6,5.908186410961207,4.733333333333333,3.1084115271666044,1,19,0,9,1
4,9.5,6.264982043070834,4.75,2.680951323690902,1,18,2,9,1
4,7.75,3.418698582794336,5.25,2.48746859276655,2,11,1,7,0
4,10.0,7.0710678118654755,5.25,2.8613807855648994,2,18,2,9,1
13,8.615384615384615,3.991114391099338,3.769230769230769,3.5981586349312304,1,15,0,9,2
9,9.333333333333334,5.557777333511023,5.0,2.3570226039551585,3,18,0,7,1
13,9.461538461538462,4.986371960197493,5.230769230769231,2.325571762743227,2,19,1,9,0
4,13.5,3.640054944640259,4.75,3.344772040064913,9,18,1,9,2
10,8.8,4.749736834815167,5.4,3.352610922848042,1,15,0,9,2
12,9.666666666666666,5.720334100576838,4.166666666666667,2.4776781245530843,2,18,1,8,1
8,8.75,4.993746088859544,3.25,2.5860201081971503,1,18,0,8,0
3,11.0,7.2571803523590805,3.3333333333333335,2.0548046676563256,1,18,1,6,1
12,9.666666666666666,3.9228674319799404,3.6666666666666665,2.5276251480171834,1,16,0,8,0
4,12.0,6.0,2.5,2.179449471770337,2,18,0,6,1
10,10.9,5.906775770248943,2.9,2.4269322199023193,1,18,0,7,1
12,11.416666666666666,5.808877305947815,3.75,3.2691742076555053,2,19,0,9,1
7,9.714285714285714,4.7423407636279515,2.857142857142857,2.6418917155581325,5,19,1,9,0
12,11.416666666666666,5.8659800734593555,4.666666666666667,2.494438257849294,1,19,0,8,1
13,9.846153846153847,3.8199104670569652,4.076923076923077,3.099914104555367,4,17,0,9,2
6,10.666666666666666,6.649979114420001,4.5,3.593976442141304,2,19,0,9,1
6,11.0,5.131601439446884,4.666666666666667,2.42670329642684,1,17,0,7,1
12,10.166666666666666,5.610010893235612,4.25,2.802528620133373,1,18,0,9,1
9,8.222222222222221,6.285393610547089,7.444444444444445,2.0061633428075325,1,19,2,9,1
14,10.071428571428571,4.51132362132518,4.5,2.7710235344672607,3,19,0,9,0
3,9.333333333333334,5.90668171555645,5.333333333333333,0.9428090415820634,1,14,4,6,1
8,12.375,3.9666579131556077,3.0,2.7838821814150108,7,17,0,8,0
9,10.777777777777779,4.391349521193223,5.777777777777778,2.4845199749997664,1,15,1,9,0
5,10.0,6.603029607687671,3.2,2.4819347291981715,1,18,0,7,1
6,11.166666666666666,7.080881928749334,6.5,2.217355782608345,1,19,2,9,1
10,9.7,5.728001396647874,3.5,2.5787593916455256,2,17,0,7,1
9,10.0,5.374838498865699,3.2222222222222223,2.935521069693979,2,19,0,8,1
9,9.11111111111111,6.556497107525302,4.888888888888889,3.4462360931712936,1,17,0,9,1
9,10.666666666666666,6.110100926607787,5.0,2.8674417556808756,1,19,0,8,1
5,8.2,5.6000000000000005,3.6,2.65329983228432,2,15,0,7,1
13,12.0,5.922577401513895,4.384615384615385,2.646869312936193,3,19,0,8,1
15,10.2,5.114684741017769,5.0,2.7325202042558927,3,19,0,9,1
4,6.75,5.402545696243577,2.25,1.6393596310755,1,15,1,5,1
11,6.909090909090909,3.5020655062287678,3.5454545454545454,3.627261335138183,2,14,0,9,2
12,10.416666666666666,5.484194461257632,3.6666666666666665,3.2744804507314167,1,18,0,8,1
6,10.0,2.449489742783178,3.8333333333333335,3.3870669054835956,6,13,0,9,2
